iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
330		0.335	-3461.984	-6.258	-3455.726	0.251	0.997	318.844	1.281
340		0.345	-3461.176	-5.844	-3455.332	0.202	0.998	316.482	1.274
350		0.355	-3459.295	-6.084	-3453.212	0.166	1.0	311.08	1.272
360		0.365	-3460.845	-5.377	-3455.468	0.156	0.991	308.998	1.293
370		0.375	-3460.272	-5.31	-3454.962	0.125	0.986	306.602	1.271
380		0.385	-3458.099	-5.657	-3452.442	0.101	0.999	304.176	1.266
390		0.395	-3461.31	-5.421	-3455.888	0.074	0.988	301.288	1.345
400		0.405	-3459.144	-5.501	-3453.644	0.07	0.983	297.907	1.301
410		0.415	-3456.181	-5.862	-3450.319	0.068	0.998	296.345	1.241
420		0.425	-3457.992	-5.522	-3452.47	0.08	0.998	294.436	1.334
430		0.435	-3457.992	-5.522	-3452.47	0.08	0.998	294.436	1.334
440		0.445	-3457.992	-5.522	-3452.47	0.08	0.998	294.436	1.334
450		0.455	-3456.063	-5.717	-3450.346	0.075	0.999	294.297	1.281
460		0.466	-3456.063	-5.717	-3450.346	0.075	0.999	294.297	1.281
470		0.476	-3454.888	-5.703	-3449.185	0.087	1.0	288.216	1.291
480		0.485	-3452.883	-5.469	-3447.414	0.143	0.991	287.606	1.202
490		0.495	-3451.696	-5.377	-3446.319	0.124	0.992	281.928	1.231
500		0.505	-3451.032	-5.692	-3445.34	0.155	0.997	283.076	1.166
510		0.515	-3451.409	-5.337	-3446.072	0.138	0.989	282.101	1.241
520		0.525	-3450.532	-5.658	-3444.875	0.129	0.998	281.121	1.177
530		0.535	-3451.847	-5.422	-3446.425	0.118	0.984	278.473	1.182
540		0.545	-3449.853	-5.483	-3444.371	0.113	0.989	275.14	1.175
550		0.555	-3450.992	-5.522	-3445.47	0.114	0.984	273.834	1.144
560		0.565	-3448.214	-5.658	-3442.556	0.115	0.996	274.73	1.146
570		0.575	-3448.214	-5.658	-3442.556	0.115	0.996	274.73	1.146
580		0.585	-3448.214	-5.658	-3442.556	0.115	0.996	274.73	1.146
590		0.595	-3451.922	-5.734	-3446.189	0.069	0.98	274.184	1.172
600		0.604	-3455.157	-5.781	-3449.376	0.067	0.996	271.915	1.23
610		0.614	-3455.676	-5.857	-3449.818	0.061	0.991	274.638	1.202
620		0.624	-3450.238	-6.08	-3444.158	0.053	0.99	274.608	1.179
630		0.634	-3450.238	-6.08	-3444.158	0.053	0.99	274.608	1.179
640		0.644	-3450.783	-5.611	-3445.172	0.079	0.989	277.933	1.202
650		0.654	-3453.56	-5.452	-3448.108	0.107	0.97	276.21	1.155
660		0.664	-3451.331	-6.26	-3445.071	0.052	0.994	277.42	1.14
670		0.674	-3449.262	-5.824	-3443.438	0.077	0.997	276.835	1.179
680		0.684	-3449.262	-5.824	-3443.438	0.077	0.997	276.835	1.179
690		0.694	-3449.065	-6.148	-3442.916	0.058	0.996	273.837	1.143
700		0.704	-3449.065	-6.148	-3442.916	0.058	0.996	273.837	1.143
710		0.714	-3449.065	-6.148	-3442.916	0.058	0.996	273.837	1.143
720		0.724	-3449.065	-6.148	-3442.916	0.058	0.996	273.837	1.143
730		0.734	-3449.065	-6.148	-3442.916	0.058	0.996	273.837	1.143
740		0.744	-3449.445	-5.756	-3443.689	0.076	0.991	274.543	1.165
750		0.754	-3449.445	-5.756	-3443.689	0.076	0.991	274.543	1.165
760		0.764	-3448.612	-5.732	-3442.88	0.086	0.991	270.54	1.135
770		0.774	-3448.612	-5.732	-3442.88	0.086	0.991	270.54	1.135
780		0.784	-3448.612	-5.732	-3442.88	0.086	0.991	270.54	1.135
790		0.794	-3448.612	-5.732	-3442.88	0.086	0.991	270.54	1.135
800		0.804	-3448.612	-5.732	-3442.88	0.086	0.991	270.54	1.135
810		0.814	-3448.004	-5.611	-3442.392	0.103	0.989	268.698	1.136
820		0.824	-3448.004	-5.611	-3442.392	0.103	0.989	268.698	1.136
830		0.834	-3448.004	-5.611	-3442.392	0.103	0.989	268.698	1.136
840		0.845	-3448.004	-5.611	-3442.392	0.103	0.989	268.698	1.136
850		0.855	-3448.004	-5.611	-3442.392	0.103	0.989	268.698	1.136
860		0.865	-3448.573	-5.569	-3443.004	0.127	0.984	267.175	1.122
870		0.875	-3450.049	-5.746	-3444.303	0.147	0.998	265.62	1.141
880		0.885	-3447.075	-5.696	-3441.38	0.163	0.985	265.627	1.114
890		0.895	-3447.075	-5.696	-3441.38	0.163	0.985	265.627	1.114
900		0.905	-3447.075	-5.696	-3441.38	0.163	0.985	265.627	1.114
910		0.915	-3446.219	-5.77	-3440.448	0.134	0.997	267.358	1.108
920		0.925	-3447.951	-5.518	-3442.433	0.114	0.985	268.91	1.147
930		0.935	-3447.695	-5.564	-3442.131	0.136	0.989	270.59	1.143
940		0.945	-3447.269	-5.887	-3441.382	0.189	0.992	271.609	1.122
950		0.955	-3447.269	-5.887	-3441.382	0.189	0.992	271.609	1.122
960		0.965	-3447.269	-5.887	-3441.382	0.189	0.992	271.609	1.122
970		0.975	-3447.269	-5.887	-3441.382	0.189	0.992	271.609	1.122
980		0.985	-3446.725	-6.258	-3440.467	0.184	1.0	272.864	1.148
990		0.995	-3446.725	-6.258	-3440.467	0.184	1.0	272.864	1.148
1000		1.005	-3446.725	-6.258	-3440.467	0.184	1.0	272.864	1.148
1010		1.015	-3446.725	-6.258	-3440.467	0.184	1.0	272.864	1.148
1020		1.025	-3447.865	-5.573	-3442.292	0.139	0.994	272.316	1.162
1030		1.035	-3447.865	-5.573	-3442.292	0.139	0.994	272.316	1.162
1040		1.045	-3448.128	-5.647	-3442.481	0.165	0.985	269.258	1.133
1050		1.055	-3448.045	-5.734	-3442.311	0.173	0.988	269.832	1.125
1060		1.066	-3446.391	-6.013	-3440.379	0.169	1.0	271.613	1.141
1070		1.076	-3446.854	-5.852	-3441.002	0.104	0.999	269.986	1.134
1080		1.086	-3446.854	-5.852	-3441.002	0.104	0.999	269.986	1.134
1090		1.096	-3446.854	-5.852	-3441.002	0.104	0.999	269.986	1.134
1100		1.106	-3447.763	-6.55	-3441.214	0.051	0.999	268.557	1.121
1110		1.116	-3447.763	-6.55	-3441.214	0.051	0.999	268.557	1.121
1120		1.126	-3449.766	-5.856	-3443.91	0.068	0.98	266.813	1.128
1130		1.136	-3449.766	-5.856	-3443.91	0.068	0.98	266.813	1.128
1140		1.146	-3449.766	-5.856	-3443.91	0.068	0.98	266.813	1.128
1150		1.156	-3449.955	-6.199	-3443.756	0.05	0.984	269.42	1.14
1160		1.166	-3449.955	-6.199	-3443.756	0.05	0.984	269.42	1.14
1170		1.176	-3449.955	-6.199	-3443.756	0.05	0.984	269.42	1.14
1180		1.186	-3449.069	-5.658	-3443.412	0.082	0.982	268.419	1.146
1190		1.196	-3449.069	-5.658	-3443.412	0.082	0.982	268.419	1.146
1200		1.206	-3449.069	-5.658	-3443.412	0.082	0.982	268.419	1.146
1210		1.216	-3449.069	-5.658	-3443.412	0.082	0.982	268.419	1.146
1220		1.226	-3449.069	-5.658	-3443.412	0.082	0.982	268.419	1.146
1230		1.236	-3449.069	-5.658	-3443.412	0.082	0.982	268.419	1.146
1240		1.246	-3447.461	-5.829	-3441.632	0.078	0.99	267.577	1.125
1250		1.256	-3446.765	-5.657	-3441.109	0.136	0.996	270.673	1.145
1260		1.266	-3446.765	-5.657	-3441.109	0.136	0.996	270.673	1.145
1270		1.276	-3446.765	-5.657	-3441.109	0.136	0.996	270.673	1.145
1280		1.286	-3447.122	-5.683	-3441.438	0.16	0.991	268.329	1.131
1290		1.296	-3447.122	-5.683	-3441.438	0.16	0.991	268.329	1.131
1300		1.306	-3447.122	-5.683	-3441.438	0.16	0.991	268.329	1.131
1310		1.316	-3447.122	-5.683	-3441.438	0.16	0.991	268.329	1.131
1320		1.326	-3447.122	-5.683	-3441.438	0.16	0.991	268.329	1.131
1330		1.336	-3447.396	-5.819	-3441.577	0.13	0.999	275.25	1.139
1340		1.347	-3447.396	-5.819	-3441.577	0.13	0.999	275.25	1.139
1350		1.357	-3447.396	-5.819	-3441.577	0.13	0.999	275.25	1.139
1360		1.367	-3447.396	-5.819	-3441.577	0.13	0.999	275.25	1.139
1370		1.377	-3447.396	-5.819	-3441.577	0.13	0.999	275.25	1.139
1380		1.387	-3447.396	-5.819	-3441.577	0.13	0.999	275.25	1.139
1390		1.397	-3448.281	-5.619	-3442.661	0.164	0.993	274.261	1.17
1400		1.407	-3448.281	-5.619	-3442.661	0.164	0.993	274.261	1.17
1410		1.417	-3447.714	-5.693	-3442.021	0.184	0.991	273.278	1.172
1420		1.427	-3446.87	-6.035	-3440.835	0.209	0.994	269.919	1.129
1430		1.436	-3447.785	-5.922	-3441.863	0.208	0.992	271.696	1.156
1440		1.446	-3447.785	-5.922	-3441.863	0.208	0.992	271.696	1.156
1450		1.456	-3447.045	-6.12	-3440.926	0.204	0.999	272.217	1.141
1460		1.466	-3447.045	-6.12	-3440.926	0.204	0.999	272.217	1.141
1470		1.476	-3447.622	-6.011	-3441.611	0.202	0.998	276.732	1.163
1480		1.486	-3447.622	-6.011	-3441.611	0.202	0.998	276.732	1.163
1490		1.496	-3447.622	-6.011	-3441.611	0.202	0.998	276.732	1.163
1500		1.506	-3450.511	-5.774	-3444.737	0.199	0.986	277.619	1.168
1510		1.515	-3450.287	-6.046	-3444.241	0.229	0.991	278.338	1.182
1520		1.525	-3450.287	-6.046	-3444.241	0.229	0.991	278.338	1.182
1530		1.535	-3450.287	-6.046	-3444.241	0.229	0.991	278.338	1.182
1540		1.545	-3447.56	-6.127	-3441.433	0.216	0.998	274.845	1.151
1550		1.555	-3447.56	-6.127	-3441.433	0.216	0.998	274.845	1.151
1560		1.565	-3447.122	-6.212	-3440.91	0.217	0.998	273.285	1.126
1570		1.576	-3447.122	-6.212	-3440.91	0.217	0.998	273.285	1.126
1580		1.586	-3447.122	-6.212	-3440.91	0.217	0.998	273.285	1.126
1590		1.596	-3447.122	-6.212	-3440.91	0.217	0.998	273.285	1.126
1600		1.606	-3447.122	-6.212	-3440.91	0.217	0.998	273.285	1.126
1610		1.616	-3447.122	-6.212	-3440.91	0.217	0.998	273.285	1.126
1620		1.626	-3447.122	-6.212	-3440.91	0.217	0.998	273.285	1.126
1630		1.636	-3447.122	-6.212	-3440.91	0.217	0.998	273.285	1.126
1640		1.646	-3447.17	-6.222	-3440.948	0.196	1.0	272.815	1.136
1650		1.656	-3447.17	-6.222	-3440.948	0.196	1.0	272.815	1.136
1660		1.666	-3447.17	-6.222	-3440.948	0.196	1.0	272.815	1.136
1670		1.676	-3447.498	-5.939	-3441.56	0.191	0.997	271.606	1.136
1680		1.686	-3447.665	-5.67	-3441.995	0.153	0.997	274.52	1.166
1690		1.696	-3447.596	-5.911	-3441.685	0.197	0.994	271.708	1.142
1700		1.706	-3447.596	-5.911	-3441.685	0.197	0.994	271.708	1.142
1710		1.716	-3447.209	-6.397	-3440.813	0.222	1.0	273.885	1.154
1720		1.726	-3447.209	-6.397	-3440.813	0.222	1.0	273.885	1.154
1730		1.736	-3448.109	-6.296	-3441.813	0.248	0.987	270.842	1.139
1740		1.746	-3447.288	-6.316	-3440.972	0.247	0.99	269.07	1.137
1750		1.756	-3447.288	-6.316	-3440.972	0.247	0.99	269.07	1.137
1760		1.765	-3447.15	-5.962	-3441.188	0.199	0.996	269.528	1.138
1770		1.775	-3447.15	-5.962	-3441.188	0.199	0.996	269.528	1.138
1780		1.785	-3447.789	-6.179	-3441.61	0.23	0.989	268.282	1.123
1790		1.795	-3447.918	-6.02	-3441.898	0.22	0.989	270.159	1.146
1800		1.805	-3447.918	-6.02	-3441.898	0.22	0.989	270.159	1.146
1810		1.815	-3447.905	-5.828	-3442.077	0.188	0.99	269.457	1.13
1820		1.825	-3447.905	-5.828	-3442.077	0.188	0.99	269.457	1.13
1830		1.835	-3448.121	-6.686	-3441.434	0.265	0.999	275.645	1.151
1840		1.846	-3450.739	-7.274	-3443.465	0.33	0.991	277.444	1.182
1850		1.856	-3450.739	-7.274	-3443.465	0.33	0.991	277.444	1.182
1860		1.866	-3449.519	-7.886	-3441.634	0.354	0.998	275.6	1.149
1870		1.876	-3449.519	-7.886	-3441.634	0.354	0.998	275.6	1.149
1880		1.886	-3449.782	-7.431	-3442.35	0.33	0.996	277.619	1.156
1890		1.896	-3449.782	-7.431	-3442.35	0.33	0.996	277.619	1.156
1900		1.906	-3449.564	-7.076	-3442.487	0.309	0.998	276.787	1.2
1910		1.916	-3449.564	-7.076	-3442.487	0.309	0.998	276.787	1.2
1920		1.926	-3451.671	-7.121	-3444.55	0.322	0.983	275.067	1.17
1930		1.936	-3451.718	-8.222	-3443.496	0.386	0.993	277.654	1.176
1940		1.947	-3451.718	-8.222	-3443.496	0.386	0.993	277.654	1.176
1950		1.957	-3451.214	-7.86	-3443.354	0.367	0.994	278.746	1.197
1960		1.967	-3451.214	-7.86	-3443.354	0.367	0.994	278.746	1.197
1970		1.977	-3451.882	-7.104	-3444.778	0.32	0.992	281.333	1.194
1980		1.987	-3451.417	-6.348	-3445.069	0.263	0.981	277.235	1.171
1990		1.997	-3451.042	-6.216	-3444.826	0.256	0.977	274.607	1.18
2000		2.007	-3451.042	-6.216	-3444.826	0.256	0.977	274.607	1.18
2010		2.017	-3450.443	-5.848	-3444.595	0.212	0.974	270.759	1.155
2020		2.027	-3447.087	-5.827	-3441.26	0.168	0.996	270.451	1.121
2030		2.037	-3447.087	-5.827	-3441.26	0.168	0.996	270.451	1.121
2040		2.047	-3447.087	-5.827	-3441.26	0.168	0.996	270.451	1.121
2050		2.057	-3447.087	-5.827	-3441.26	0.168	0.996	270.451	1.121
2060		2.067	-3446.578	-5.699	-3440.879	0.142	0.993	268.829	1.116
2070		2.078	-3446.578	-5.699	-3440.879	0.142	0.993	268.829	1.116
2080		2.088	-3446.578	-5.699	-3440.879	0.142	0.993	268.829	1.116
2090		2.098	-3446.578	-5.699	-3440.879	0.142	0.993	268.829	1.116
2100		2.108	-3446.578	-5.699	-3440.879	0.142	0.993	268.829	1.116
2110		2.118	-3446.578	-5.699	-3440.879	0.142	0.993	268.829	1.116
2120		2.128	-3447.203	-5.652	-3441.55	0.124	0.994	269.775	1.13
2130		2.138	-3447.203	-5.652	-3441.55	0.124	0.994	269.775	1.13
2140		2.148	-3446.222	-5.848	-3440.373	0.169	0.999	271.184	1.151
2150		2.159	-3446.222	-5.848	-3440.373	0.169	0.999	271.184	1.151
2160		2.169	-3446.222	-5.848	-3440.373	0.169	0.999	271.184	1.151
2170		2.179	-3446.222	-5.848	-3440.373	0.169	0.999	271.184	1.151
2180		2.189	-3446.222	-5.848	-3440.373	0.169	0.999	271.184	1.151
2190		2.199	-3446.222	-5.848	-3440.373	0.169	0.999	271.184	1.151
2200		2.209	-3446.222	-5.848	-3440.373	0.169	0.999	271.184	1.151
2210		2.219	-3446.222	-5.848	-3440.373	0.169	0.999	271.184	1.151
2220		2.229	-3446.222	-5.848	-3440.373	0.169	0.999	271.184	1.151
2230		2.239	-3446.222	-5.848	-3440.373	0.169	0.999	271.184	1.151
2240		2.249	-3446.759	-5.844	-3440.916	0.169	0.996	270.438	1.119
2250		2.259	-3446.759	-5.844	-3440.916	0.169	0.996	270.438	1.119
2260		2.269	-3446.759	-5.844	-3440.916	0.169	0.996	270.438	1.119
2270		2.279	-3446.759	-5.844	-3440.916	0.169	0.996	270.438	1.119
2280		2.289	-3446.103	-6.051	-3440.052	0.199	0.997	268.213	1.118
2290		2.299	-3446.103	-6.051	-3440.052	0.199	0.997	268.213	1.118
2300		2.309	-3446.103	-6.051	-3440.052	0.199	0.997	268.213	1.118
2310		2.319	-3446.103	-6.051	-3440.052	0.199	0.997	268.213	1.118
2320		2.329	-3446.103	-6.051	-3440.052	0.199	0.997	268.213	1.118
2330		2.339	-3446.103	-6.051	-3440.052	0.199	0.997	268.213	1.118
2340		2.349	-3446.103	-6.051	-3440.052	0.199	0.997	268.213	1.118
2350		2.359	-3446.103	-6.051	-3440.052	0.199	0.997	268.213	1.118
2360		2.369	-3445.823	-5.994	-3439.829	0.192	0.997	268.478	1.117
2370		2.379	-3445.823	-5.994	-3439.829	0.192	0.997	268.478	1.117
2380		2.389	-3445.823	-5.994	-3439.829	0.192	0.997	268.478	1.117
2390		2.399	-3445.823	-5.994	-3439.829	0.192	0.997	268.478	1.117
2400		2.409	-3445.823	-5.994	-3439.829	0.192	0.997	268.478	1.117
2410		2.419	-3445.823	-5.994	-3439.829	0.192	0.997	268.478	1.117
2420		2.429	-3445.823	-5.994	-3439.829	0.192	0.997	268.478	1.117
2430		2.439	-3445.823	-5.994	-3439.829	0.192	0.997	268.478	1.117
2440		2.449	-3445.823	-5.994	-3439.829	0.192	0.997	268.478	1.117
2450		2.459	-3445.823	-5.994	-3439.829	0.192	0.997	268.478	1.117
2460		2.469	-3445.823	-5.994	-3439.829	0.192	0.997	268.478	1.117
2470		2.479	-3445.823	-5.994	-3439.829	0.192	0.997	268.478	1.117
2480		2.489	-3445.823	-5.994	-3439.829	0.192	0.997	268.478	1.117
2490		2.499	-3445.823	-5.994	-3439.829	0.192	0.997	268.478	1.117
2500		2.509	-3445.823	-5.994	-3439.829	0.192	0.997	268.478	1.117
2510		2.518	-3445.823	-5.994	-3439.829	0.192	0.997	268.478	1.117
2520		2.529	-3451.34	-5.917	-3445.422	0.218	0.971	270.383	1.142
2530		2.539	-3451.409	-6.376	-3445.033	0.254	0.996	267.884	1.18
2540		2.549	-3446.274	-6.289	-3439.985	0.238	0.993	268.355	1.127
2550		2.559	-3446.274	-6.289	-3439.985	0.238	0.993	268.355	1.127
2560		2.569	-3446.274	-6.289	-3439.985	0.238	0.993	268.355	1.127
2570		2.579	-3446.274	-6.289	-3439.985	0.238	0.993	268.355	1.127
2580		2.589	-3445.61	-6.86	-3438.75	0.261	1.0	266.809	1.108
2590		2.599	-3445.61	-6.86	-3438.75	0.261	1.0	266.809	1.108
2600		2.609	-3445.61	-6.86	-3438.75	0.261	1.0	266.809	1.108
2610		2.619	-3445.61	-6.86	-3438.75	0.261	1.0	266.809	1.108
2620		2.629	-3445.758	-6.697	-3439.061	0.264	0.997	266.24	1.109
2630		2.639	-3445.758	-6.697	-3439.061	0.264	0.997	266.24	1.109
2640		2.65	-3445.758	-6.697	-3439.061	0.264	0.997	266.24	1.109
2650		2.66	-3445.758	-6.697	-3439.061	0.264	0.997	266.24	1.109
2660		2.67	-3445.758	-6.697	-3439.061	0.264	0.997	266.24	1.109
2670		2.68	-3445.758	-6.697	-3439.061	0.264	0.997	266.24	1.109
2680		2.69	-3445.758	-6.697	-3439.061	0.264	0.997	266.24	1.109
2690		2.7	-3445.758	-6.697	-3439.061	0.264	0.997	266.24	1.109
2700		2.71	-3445.758	-6.697	-3439.061	0.264	0.997	266.24	1.109
2710		2.72	-3445.758	-6.697	-3439.061	0.264	0.997	266.24	1.109
2720		2.73	-3445.758	-6.697	-3439.061	0.264	0.997	266.24	1.109
2730		2.74	-3445.758	-6.697	-3439.061	0.264	0.997	266.24	1.109
2740		2.749	-3445.758	-6.697	-3439.061	0.264	0.997	266.24	1.109
2750		2.759	-3445.758	-6.697	-3439.061	0.264	0.997	266.24	1.109
2760		2.769	-3445.758	-6.697	-3439.061	0.264	0.997	266.24	1.109
2770		2.779	-3445.758	-6.697	-3439.061	0.264	0.997	266.24	1.109
2780		2.789	-3445.758	-6.697	-3439.061	0.264	0.997	266.24	1.109
2790		2.799	-3445.758	-6.697	-3439.061	0.264	0.997	266.24	1.109
2800		2.809	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
2810		2.819	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
2820		2.829	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
2830		2.839	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
2840		2.849	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
2850		2.859	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
2860		2.869	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
2870		2.879	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
2880		2.889	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
2890		2.899	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
2900		2.909	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
2910		2.919	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
2920		2.928	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
2930		2.938	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
2940		2.948	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
2950		2.958	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
2960		2.968	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
2970		2.978	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
2980		2.988	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
2990		2.998	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
3000		3.008	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
3010		3.018	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
3020		3.028	-3446.451	-6.81	-3439.642	0.277	0.995	265.709	1.107
3030		3.038	-3450.299	-7.482	-3442.818	0.343	0.974	267.097	1.136
3040		3.048	-3450.299	-7.482	-3442.818	0.343	0.974	267.097	1.136
3050		3.058	-3448.54	-7.519	-3441.021	0.337	0.988	267.379	1.115
3060		3.068	-3448.517	-7.227	-3441.29	0.316	0.993	271.003	1.127
3070		3.078	-3447.376	-6.918	-3440.457	0.289	0.998	272.701	1.148
3080		3.088	-3447.376	-6.918	-3440.457	0.289	0.998	272.701	1.148
3090		3.097	-3447.376	-6.918	-3440.457	0.289	0.998	272.701	1.148
3100		3.108	-3447.376	-6.918	-3440.457	0.289	0.998	272.701	1.148
3110		3.118	-3447.376	-6.918	-3440.457	0.289	0.998	272.701	1.148
3120		3.128	-3447.376	-6.918	-3440.457	0.289	0.998	272.701	1.148
3130		3.138	-3448.354	-6.511	-3441.843	0.269	0.993	273.303	1.173
3140		3.148	-3448.354	-6.511	-3441.843	0.269	0.993	273.303	1.173
3150		3.158	-3448.354	-6.511	-3441.843	0.269	0.993	273.303	1.173
3160		3.168	-3448.354	-6.511	-3441.843	0.269	0.993	273.303	1.173
3170		3.178	-3448.354	-6.511	-3441.843	0.269	0.993	273.303	1.173
3180		3.188	-3448.354	-6.511	-3441.843	0.269	0.993	273.303	1.173
3190		3.198	-3448.848	-7.189	-3441.658	0.315	0.988	269.362	1.118
3200		3.208	-3449.223	-7.28	-3441.943	0.324	0.983	266.639	1.122
3210		3.219	-3449.223	-7.28	-3441.943	0.324	0.983	266.639	1.122
3220		3.229	-3448.709	-8.236	-3440.474	0.383	0.989	269.091	1.135
3230		3.239	-3449.069	-7.953	-3441.116	0.364	0.991	271.093	1.126
3240		3.249	-3449.069	-7.953	-3441.116	0.364	0.991	271.093	1.126
3250		3.259	-3449.281	-8.277	-3441.005	0.384	0.993	270.159	1.139
3260		3.269	-3449.281	-8.277	-3441.005	0.384	0.993	270.159	1.139
3270		3.279	-3450.053	-9.486	-3440.567	0.448	0.99	269.372	1.131
3280		3.289	-3450.053	-9.486	-3440.567	0.448	0.99	269.372	1.131
3290		3.299	-3450.053	-9.486	-3440.567	0.448	0.99	269.372	1.131
3300		3.309	-3450.751	-9.823	-3440.927	0.459	0.998	274.582	1.152
3310		3.32	-3452.983	-11.215	-3441.769	0.522	0.994	273.992	1.146
3320		3.33	-3452.983	-11.215	-3441.769	0.522	0.994	273.992	1.146
3330		3.34	-3452.827	-10.768	-3442.059	0.502	0.997	275.536	1.157
3340		3.35	-3452.827	-10.768	-3442.059	0.502	0.997	275.536	1.157
3350		3.36	-3452.827	-10.768	-3442.059	0.502	0.997	275.536	1.157
3360		3.37	-3453.452	-10.525	-3442.927	0.495	0.995	275.041	1.164
3370		3.38	-3453.452	-10.525	-3442.927	0.495	0.995	275.041	1.164
3380		3.39	-3453.452	-10.525	-3442.927	0.495	0.995	275.041	1.164
3390		3.4	-3453.452	-10.525	-3442.927	0.495	0.995	275.041	1.164
3400		3.41	-3451.537	-10.625	-3440.912	0.495	0.992	268.088	1.111
3410		3.42	-3450.478	-9.755	-3440.724	0.462	0.985	267.401	1.131
3420		3.43	-3450.478	-9.755	-3440.724	0.462	0.985	267.401	1.131
3430		3.44	-3450.359	-10.039	-3440.32	0.467	0.996	268.516	1.111
3440		3.45	-3450.359	-10.039	-3440.32	0.467	0.996	268.516	1.111
3450		3.46	-3453.251	-9.245	-3444.006	0.441	0.987	263.157	1.152
3460		3.471	-3450.298	-8.677	-3441.621	0.392	0.996	263.102	1.076
3470		3.481	-3450.824	-8.035	-3442.789	0.368	0.992	262.022	1.12
3480		3.491	-3450.46	-8.364	-3442.096	0.376	0.998	259.341	1.095
3490		3.501	-3449.955	-8.701	-3441.254	0.405	0.997	257.903	1.146
